land,iso2,year,value,type,country
EU-27,EU27_2020,1998,0.631715066127843,Herstellung von Waren,EU-27
HP,HP,1998,0.787585744720912,Herstellung von Waren,HP
Belgien,BE,1999,0.0157727100660409,Herstellung von Waren,Belgium
Bulgarien,BG,1999,0.00202971608103262,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,1999,0.0194928561243264,Herstellung von Waren,Czechia
Dänemark,DK,1999,0.0072354246087707,Herstellung von Waren,Denmark
Deutschland,DE,1999,0.2684868658555,Herstellung von Waren,Germany
Estland,EE,1999,0.00028439234902275,Herstellung von Waren,Estonia
Irland,IE,1999,0.00486625136478786,Herstellung von Waren,Ireland
Griechenland,EL,1999,0.00434810163221776,Herstellung von Waren,Greece
Spanien,ES,1999,0.0317799219640439,Herstellung von Waren,Spain
Frankreich,FR,1999,0.0534149521033057,Herstellung von Waren,France
Kroatien,HR,1999,0.00646798336190394,Herstellung von Waren,Croatia
Italien,IT,1999,0.0998033586045106,Herstellung von Waren,Italy
Zypern,CY,1999,0.000381518450774222,Herstellung von Waren,Cyprus
Lettland,LV,1999,0.000448220891060869,Herstellung von Waren,Latvia
Litauen,LT,1999,0.000554920449552142,Herstellung von Waren,Lithuania
Luxemburg,LU,1999,0.000990187898894352,Herstellung von Waren,Luxembourg
Ungarn,HU,1999,0.024588684429743,Herstellung von Waren,Hungary
Niederlande,NL,1999,0.0198489061176993,Herstellung von Waren,Netherlands
Polen,PL,1999,0.0154689196715135,Herstellung von Waren,Poland
Portugal,PT,1999,0.00467802820454534,Herstellung von Waren,Portugal
Rumänien,RO,1999,0.00430104710985538,Herstellung von Waren,Romania
Slowenien,SI,1999,0.0104195155006474,Herstellung von Waren,Slovenia
Slowakei,SK,1999,0.00615512335268476,Herstellung von Waren,Slovakia
Finnland,FI,1999,0.00815814854069009,Herstellung von Waren,Finland
Schweden,SE,1999,0.015476787836399,Herstellung von Waren,Sweden
Großbritannien,UK,1999,0.0423010793108414,Herstellung von Waren,United Kingdom
Norwegen,NO,1999,0.0045764187117019,Herstellung von Waren,Norway
Kanada,CA,1999,0.00778848368640736,Herstellung von Waren,Canada
Japan,JP,1999,0.0294022114272812,Herstellung von Waren,Japan
Vereinigte Staaten,US,1999,0.0810718216137007,Herstellung von Waren,United States
EU-14,EU14,1999,0.534859644797406,Herstellung von Waren,EU-14
EU-27,EU27_2020,1999,0.625452542569523,Herstellung von Waren,EU-27
HP,HP,1999,0.790592557319455,Herstellung von Waren,HP
Belgien,BE,2000,0.0155546174695639,Herstellung von Waren,Belgium
Bulgarien,BG,2000,0.001533008879231,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2000,0.0188152630066254,Herstellung von Waren,Czechia
Dänemark,DK,2000,0.00690101427868626,Herstellung von Waren,Denmark
Deutschland,DE,2000,0.261028247207738,Herstellung von Waren,Germany
Estland,EE,2000,0.000179672719226622,Herstellung von Waren,Estonia
Irland,IE,2000,0.0049027423766508,Herstellung von Waren,Ireland
Griechenland,EL,2000,0.00416055846598153,Herstellung von Waren,Greece
Spanien,ES,2000,0.0309929582631137,Herstellung von Waren,Spain
Frankreich,FR,2000,0.0541157258995552,Herstellung von Waren,France
Kroatien,HR,2000,0.00609102248439882,Herstellung von Waren,Croatia
Italien,IT,2000,0.0993364038226217,Herstellung von Waren,Italy
Zypern,CY,2000,0.000296657154861491,Herstellung von Waren,Cyprus
Lettland,LV,2000,0.000348642711110092,Herstellung von Waren,Latvia
Litauen,LT,2000,0.000484093078391107,Herstellung von Waren,Lithuania
Luxemburg,LU,2000,0.00104059900345626,Herstellung von Waren,Luxembourg
Ungarn,HU,2000,0.0224498645270137,Herstellung von Waren,Hungary
Niederlande,NL,2000,0.0186528735839154,Herstellung von Waren,Netherlands
Polen,PL,2000,0.0169513214953097,Herstellung von Waren,Poland
Portugal,PT,2000,0.00494009030425589,Herstellung von Waren,Portugal
Rumänien,RO,2000,0.00357112631760264,Herstellung von Waren,Romania
Slowenien,SI,2000,0.0095650745290397,Herstellung von Waren,Slovenia
Slowakei,SK,2000,0.00631471158327163,Herstellung von Waren,Slovakia
Finnland,FI,2000,0.00832599553421159,Herstellung von Waren,Finland
Schweden,SE,2000,0.0151711187792182,Herstellung von Waren,Sweden
Großbritannien,UK,2000,0.03883236903127,Herstellung von Waren,United Kingdom
Norwegen,NO,2000,0.00419536763090458,Herstellung von Waren,Norway
Kanada,CA,2000,0.0088279529864769,Herstellung von Waren,Canada
Japan,JP,2000,0.0328996347234662,Herstellung von Waren,Japan
Vereinigte Staaten,US,2000,0.0895656107466738,Herstellung von Waren,United States
EU-14,EU14,2000,0.525122944988968,Herstellung von Waren,EU-14
EU-27,EU27_2020,2000,0.61172340347505,Herstellung von Waren,EU-27
HP,HP,2000,0.786044338593842,Herstellung von Waren,HP
Belgien,BE,2001,0.0154189195978124,Herstellung von Waren,Belgium
Bulgarien,BG,2001,0.00141129772819677,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2001,0.0199883820705628,Herstellung von Waren,Czechia
Dänemark,DK,2001,0.00677666506433173,Herstellung von Waren,Denmark
Deutschland,DE,2001,0.250402590518033,Herstellung von Waren,Germany
Estland,EE,2001,0.000270318691535114,Herstellung von Waren,Estonia
Irland,IE,2001,0.0059452901310879,Herstellung von Waren,Ireland
Griechenland,EL,2001,0.00433726590821329,Herstellung von Waren,Greece
Spanien,ES,2001,0.029441296099904,Herstellung von Waren,Spain
Frankreich,FR,2001,0.0585515500112096,Herstellung von Waren,France
Kroatien,HR,2001,0.00647119162483303,Herstellung von Waren,Croatia
Italien,IT,2001,0.0998213931706814,Herstellung von Waren,Italy
Zypern,CY,2001,0.000288366660739945,Herstellung von Waren,Cyprus
Lettland,LV,2001,0.000402115096994907,Herstellung von Waren,Latvia
Litauen,LT,2001,0.000552899986041628,Herstellung von Waren,Lithuania
Luxemburg,LU,2001,0.00105084218274487,Herstellung von Waren,Luxembourg
Ungarn,HU,2001,0.0223319825404871,Herstellung von Waren,Hungary
Niederlande,NL,2001,0.0179652421792969,Herstellung von Waren,Netherlands
Polen,PL,2001,0.0169639671684383,Herstellung von Waren,Poland
Portugal,PT,2001,0.00493558602979429,Herstellung von Waren,Portugal
Rumänien,RO,2001,0.00430585832727978,Herstellung von Waren,Romania
Slowenien,SI,2001,0.0089552157020542,Herstellung von Waren,Slovenia
Slowakei,SK,2001,0.00698008278500311,Herstellung von Waren,Slovakia
Finnland,FI,2001,0.0086197387123567,Herstellung von Waren,Finland
Schweden,SE,2001,0.0142229950697593,Herstellung von Waren,Sweden
Großbritannien,UK,2001,0.0421682919405531,Herstellung von Waren,United Kingdom
Norwegen,NO,2001,0.00440488918700047,Herstellung von Waren,Norway
Kanada,CA,2001,0.0098077350047078,Herstellung von Waren,Canada
Japan,JP,2001,0.0299167350090928,Herstellung von Waren,Japan
Vereinigte Staaten,US,2001,0.0970714902444834,Herstellung von Waren,United States
EU-14,EU14,2001,0.517489374675225,Herstellung von Waren,EU-14
EU-27,EU27_2020,2001,0.606411053057392,Herstellung von Waren,EU-27
HP,HP,2001,0.78978019444323,Herstellung von Waren,HP
Belgien,BE,2002,0.0132721402523563,Herstellung von Waren,Belgium
Bulgarien,BG,2002,0.00158373156240146,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2002,0.0201409765127164,Herstellung von Waren,Czechia
Dänemark,DK,2002,0.00694904010709675,Herstellung von Waren,Denmark
Deutschland,DE,2002,0.246388451250829,Herstellung von Waren,Germany
Estland,EE,2002,0.000332713937434287,Herstellung von Waren,Estonia
Irland,IE,2002,0.00650255095745912,Herstellung von Waren,Ireland
Griechenland,EL,2002,0.00440699839981386,Herstellung von Waren,Greece
Spanien,ES,2002,0.0308489635594651,Herstellung von Waren,Spain
Frankreich,FR,2002,0.0574024684702001,Herstellung von Waren,France
Kroatien,HR,2002,0.00681483105203522,Herstellung von Waren,Croatia
Italien,IT,2002,0.108214139467545,Herstellung von Waren,Italy
Zypern,CY,2002,0.000287605020620837,Herstellung von Waren,Cyprus
Lettland,LV,2002,0.00048059089838942,Herstellung von Waren,Latvia
Litauen,LT,2002,0.000614524626949303,Herstellung von Waren,Lithuania
Luxemburg,LU,2002,0.00100089155226789,Herstellung von Waren,Luxembourg
Ungarn,HU,2002,0.0226619659378782,Herstellung von Waren,Hungary
Niederlande,NL,2002,0.0169743779118862,Herstellung von Waren,Netherlands
Polen,PL,2002,0.0171609924796979,Herstellung von Waren,Poland
Portugal,PT,2002,0.00473962366046457,Herstellung von Waren,Portugal
Rumänien,RO,2002,0.00489275331287191,Herstellung von Waren,Romania
Slowenien,SI,2002,0.00908548357884872,Herstellung von Waren,Slovenia
Slowakei,SK,2002,0.0071410075140365,Herstellung von Waren,Slovakia
Finnland,FI,2002,0.00899415492813626,Herstellung von Waren,Finland
Schweden,SE,2002,0.0142381718876266,Herstellung von Waren,Sweden
Großbritannien,UK,2002,0.0452245591497388,Herstellung von Waren,United Kingdom
Norwegen,NO,2002,0.00444179181575868,Herstellung von Waren,Norway
Kanada,CA,2002,0.00977778031512041,Herstellung von Waren,Canada
Japan,JP,2002,0.0274460578575382,Herstellung von Waren,Japan
Vereinigte Staaten,US,2002,0.086229676407966,Herstellung von Waren,United States
EU-14,EU14,2002,0.519931972405147,Herstellung von Waren,EU-14
EU-27,EU27_2020,2002,0.611129148839027,Herstellung von Waren,EU-27
HP,HP,2002,0.784249014385149,Herstellung von Waren,HP
Belgien,BE,2003,0.0130302476725711,Herstellung von Waren,Belgium
Bulgarien,BG,2003,0.00186897992034868,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2003,0.0193487604325309,Herstellung von Waren,Czechia
Dänemark,DK,2003,0.0068574907930791,Herstellung von Waren,Denmark
Deutschland,DE,2003,0.245738235057521,Herstellung von Waren,Germany
Estland,EE,2003,0.000337590993187639,Herstellung von Waren,Estonia
Irland,IE,2003,0.00633901910441399,Herstellung von Waren,Ireland
Griechenland,EL,2003,0.00537975250449778,Herstellung von Waren,Greece
Spanien,ES,2003,0.0306478255626565,Herstellung von Waren,Spain
Frankreich,FR,2003,0.0551596992454895,Herstellung von Waren,France
Kroatien,HR,2003,0.00684182871291641,Herstellung von Waren,Croatia
Italien,IT,2003,0.109567103567186,Herstellung von Waren,Italy
Zypern,CY,2003,0.000251113220386272,Herstellung von Waren,Cyprus
Lettland,LV,2003,0.000551985551719439,Herstellung von Waren,Latvia
Litauen,LT,2003,0.000835991947762374,Herstellung von Waren,Lithuania
Luxemburg,LU,2003,0.00105281767831609,Herstellung von Waren,Luxembourg
Ungarn,HU,2003,0.0216504122587761,Herstellung von Waren,Hungary
Niederlande,NL,2003,0.0180894978927,Herstellung von Waren,Netherlands
Polen,PL,2003,0.0176061564427356,Herstellung von Waren,Poland
Portugal,PT,2003,0.00516769312098584,Herstellung von Waren,Portugal
Rumänien,RO,2003,0.00583333134475326,Herstellung von Waren,Romania
Slowenien,SI,2003,0.00920538351334137,Herstellung von Waren,Slovenia
Slowakei,SK,2003,0.00849501864919014,Herstellung von Waren,Slovakia
Finnland,FI,2003,0.00787594904749189,Herstellung von Waren,Finland
Schweden,SE,2003,0.0148381972214307,Herstellung von Waren,Sweden
Großbritannien,UK,2003,0.045659487643994,Herstellung von Waren,United Kingdom
Norwegen,NO,2003,0.00419558353153165,Herstellung von Waren,Norway
Kanada,CA,2003,0.00897296171291578,Herstellung von Waren,Canada
Japan,JP,2003,0.0270914263503193,Herstellung von Waren,Japan
Vereinigte Staaten,US,2003,0.0783082817063839,Herstellung von Waren,United States
EU-14,EU14,2003,0.51974352846834,Herstellung von Waren,EU-14
EU-27,EU27_2020,2003,0.612570081455988,Herstellung von Waren,EU-27
HP,HP,2003,0.776797822401132,Herstellung von Waren,HP
Belgien,BE,2004,0.0132636331801594,Herstellung von Waren,Belgium
Bulgarien,BG,2004,0.00221432688592281,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2004,0.0204943940018832,Herstellung von Waren,Czechia
Dänemark,DK,2004,0.00619557259461079,Herstellung von Waren,Denmark
Deutschland,DE,2004,0.248889905947101,Herstellung von Waren,Germany
Estland,EE,2004,0.000419772767904599,Herstellung von Waren,Estonia
Irland,IE,2004,0.00608728959048691,Herstellung von Waren,Ireland
Griechenland,EL,2004,0.00462121220181844,Herstellung von Waren,Greece
Spanien,ES,2004,0.0304287522623838,Herstellung von Waren,Spain
Frankreich,FR,2004,0.0511551484025343,Herstellung von Waren,France
Kroatien,HR,2004,0.00683116296746429,Herstellung von Waren,Croatia
Italien,IT,2004,0.101581747112683,Herstellung von Waren,Italy
Zypern,CY,2004,0.000203510968717482,Herstellung von Waren,Cyprus
Lettland,LV,2004,0.000526052992311386,Herstellung von Waren,Latvia
Litauen,LT,2004,0.000853814716892852,Herstellung von Waren,Lithuania
Luxemburg,LU,2004,0.0010058623111879,Herstellung von Waren,Luxembourg
Ungarn,HU,2004,0.0286532739012971,Herstellung von Waren,Hungary
Niederlande,NL,2004,0.0183786345331144,Herstellung von Waren,Netherlands
Polen,PL,2004,0.0169131043432876,Herstellung von Waren,Poland
Portugal,PT,2004,0.00447832578043139,Herstellung von Waren,Portugal
Rumänien,RO,2004,0.00632239063908894,Herstellung von Waren,Romania
Slowenien,SI,2004,0.00879258710798343,Herstellung von Waren,Slovenia
Slowakei,SK,2004,0.00933432196114815,Herstellung von Waren,Slovakia
Finnland,FI,2004,0.00778114038368237,Herstellung von Waren,Finland
Schweden,SE,2004,0.0136284912638371,Herstellung von Waren,Sweden
Großbritannien,UK,2004,0.0403877089088008,Herstellung von Waren,United Kingdom
Norwegen,NO,2004,0.00387509081138225,Herstellung von Waren,Norway
Kanada,CA,2004,0.00971913112961778,Herstellung von Waren,Canada
Japan,JP,2004,0.0280929418205163,Herstellung von Waren,Japan
Vereinigte Staaten,US,2004,0.0805028829654538,Herstellung von Waren,United States
EU-14,EU14,2004,0.507495715564031,Herstellung von Waren,EU-14
EU-27,EU27_2020,2004,0.609054428817933,Herstellung von Waren,EU-27
HP,HP,2004,0.771632184453704,Herstellung von Waren,HP
Belgien,BE,2005,0.0140999341470814,Herstellung von Waren,Belgium
Bulgarien,BG,2005,0.00229020168634991,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2005,0.0219633500995698,Herstellung von Waren,Czechia
Dänemark,DK,2005,0.0061930654380441,Herstellung von Waren,Denmark
Deutschland,DE,2005,0.25452801837784,Herstellung von Waren,Germany
Estland,EE,2005,0.000507843213472707,Herstellung von Waren,Estonia
Irland,IE,2005,0.00648336550650543,Herstellung von Waren,Ireland
Griechenland,EL,2005,0.00475437235833882,Herstellung von Waren,Greece
Spanien,ES,2005,0.027011163747905,Herstellung von Waren,Spain
Frankreich,FR,2005,0.0509356811955227,Herstellung von Waren,France
Kroatien,HR,2005,0.00609168396852554,Herstellung von Waren,Croatia
Italien,IT,2005,0.0962064101731747,Herstellung von Waren,Italy
Zypern,CY,2005,0.000187391332206262,Herstellung von Waren,Cyprus
Lettland,LV,2005,0.000646806889491381,Herstellung von Waren,Latvia
Litauen,LT,2005,0.000895230479530012,Herstellung von Waren,Lithuania
Luxemburg,LU,2005,0.000996820725752908,Herstellung von Waren,Luxembourg
Ungarn,HU,2005,0.0255929663088402,Herstellung von Waren,Hungary
Niederlande,NL,2005,0.0187278390449085,Herstellung von Waren,Netherlands
Polen,PL,2005,0.0182300857444729,Herstellung von Waren,Poland
Portugal,PT,2005,0.00400288517338321,Herstellung von Waren,Portugal
Rumänien,RO,2005,0.00788866329906888,Herstellung von Waren,Romania
Slowenien,SI,2005,0.00866420310331069,Herstellung von Waren,Slovenia
Slowakei,SK,2005,0.00898661798233497,Herstellung von Waren,Slovakia
Finnland,FI,2005,0.00746023468159115,Herstellung von Waren,Finland
Schweden,SE,2005,0.0135688000560541,Herstellung von Waren,Sweden
Großbritannien,UK,2005,0.0375113667782969,Herstellung von Waren,United Kingdom
Norwegen,NO,2005,0.00429136921049409,Herstellung von Waren,Norway
Kanada,CA,2005,0.00945963588871614,Herstellung von Waren,Canada
Japan,JP,2005,0.0281758193478391,Herstellung von Waren,Japan
Vereinigte Staaten,US,2005,0.0754968202420256,Herstellung von Waren,United States
EU-14,EU14,2005,0.504968590626102,Herstellung von Waren,EU-14
EU-27,EU27_2020,2005,0.606913634733275,Herstellung von Waren,EU-27
HP,HP,2005,0.761848646200647,Herstellung von Waren,HP
Belgien,BE,2006,0.0134804272908296,Herstellung von Waren,Belgium
Bulgarien,BG,2006,0.00284777772126146,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2006,0.0224143689554109,Herstellung von Waren,Czechia
Dänemark,DK,2006,0.00583573158205972,Herstellung von Waren,Denmark
Deutschland,DE,2006,0.245666936842728,Herstellung von Waren,Germany
Estland,EE,2006,0.000594353785158582,Herstellung von Waren,Estonia
Irland,IE,2006,0.00622031063543094,Herstellung von Waren,Ireland
Griechenland,EL,2006,0.00516942220832983,Herstellung von Waren,Greece
Spanien,ES,2006,0.0270138825443775,Herstellung von Waren,Spain
Frankreich,FR,2006,0.046967376255266,Herstellung von Waren,France
Kroatien,HR,2006,0.00578116846219956,Herstellung von Waren,Croatia
Italien,IT,2006,0.0955592210226609,Herstellung von Waren,Italy
Zypern,CY,2006,0.000223356809103553,Herstellung von Waren,Cyprus
Lettland,LV,2006,0.000695691092526326,Herstellung von Waren,Latvia
Litauen,LT,2006,0.000982672617110955,Herstellung von Waren,Lithuania
Luxemburg,LU,2006,0.00101488999400668,Herstellung von Waren,Luxembourg
Ungarn,HU,2006,0.0235180209752121,Herstellung von Waren,Hungary
Niederlande,NL,2006,0.0178793973405002,Herstellung von Waren,Netherlands
Polen,PL,2006,0.0193699798324674,Herstellung von Waren,Poland
Portugal,PT,2006,0.00388748366227024,Herstellung von Waren,Portugal
Rumänien,RO,2006,0.00960067658400531,Herstellung von Waren,Romania
Slowenien,SI,2006,0.00836756877799463,Herstellung von Waren,Slovenia
Slowakei,SK,2006,0.0090378235684891,Herstellung von Waren,Slovakia
Finnland,FI,2006,0.00707646795775835,Herstellung von Waren,Finland
Schweden,SE,2006,0.0132334463278998,Herstellung von Waren,Sweden
Großbritannien,UK,2006,0.0359381719182336,Herstellung von Waren,United Kingdom
Norwegen,NO,2006,0.00437617992231995,Herstellung von Waren,Norway
Kanada,CA,2006,0.00955122068400501,Herstellung von Waren,Canada
Japan,JP,2006,0.0261011272446729,Herstellung von Waren,Japan
Vereinigte Staaten,US,2006,0.0854056081848402,Herstellung von Waren,United States
EU-14,EU14,2006,0.489004993664118,Herstellung von Waren,EU-14
EU-27,EU27_2020,2006,0.592438452845058,Herstellung von Waren,EU-27
HP,HP,2006,0.753810760799129,Herstellung von Waren,HP
Belgien,BE,2007,0.0128959867872103,Herstellung von Waren,Belgium
Bulgarien,BG,2007,0.00365537357440994,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2007,0.0228830608084172,Herstellung von Waren,Czechia
Dänemark,DK,2007,0.00589471587548459,Herstellung von Waren,Denmark
Deutschland,DE,2007,0.235161115657164,Herstellung von Waren,Germany
Estland,EE,2007,0.000684637179397451,Herstellung von Waren,Estonia
Irland,IE,2007,0.00574910493209611,Herstellung von Waren,Ireland
Griechenland,EL,2007,0.00568904080830739,Herstellung von Waren,Greece
Spanien,ES,2007,0.0302876258614887,Herstellung von Waren,Spain
Frankreich,FR,2007,0.044753184825538,Herstellung von Waren,France
Kroatien,HR,2007,0.00573188727370169,Herstellung von Waren,Croatia
Italien,IT,2007,0.0896528842264079,Herstellung von Waren,Italy
Zypern,CY,2007,0.000197222552311997,Herstellung von Waren,Cyprus
Lettland,LV,2007,0.000756185338335965,Herstellung von Waren,Latvia
Litauen,LT,2007,0.00107852860773746,Herstellung von Waren,Lithuania
Luxemburg,LU,2007,0.00104046162363424,Herstellung von Waren,Luxembourg
Ungarn,HU,2007,0.0226813247676416,Herstellung von Waren,Hungary
Niederlande,NL,2007,0.0166763912325344,Herstellung von Waren,Netherlands
Polen,PL,2007,0.0199002995025799,Herstellung von Waren,Poland
Portugal,PT,2007,0.00392840454075473,Herstellung von Waren,Portugal
Rumänien,RO,2007,0.0150780719139498,Herstellung von Waren,Romania
Slowenien,SI,2007,0.00912080688930816,Herstellung von Waren,Slovenia
Slowakei,SK,2007,0.00897249969663358,Herstellung von Waren,Slovakia
Finnland,FI,2007,0.00731048494553936,Herstellung von Waren,Finland
Schweden,SE,2007,0.013422640754522,Herstellung von Waren,Sweden
Großbritannien,UK,2007,0.0316431439765768,Herstellung von Waren,United Kingdom
Norwegen,NO,2007,0.00546314082465958,Herstellung von Waren,Norway
Kanada,CA,2007,0.00915842994282061,Herstellung von Waren,Canada
Japan,JP,2007,0.0246742754088749,Herstellung von Waren,Japan
Vereinigte Staaten,US,2007,0.0873967555477328,Herstellung von Waren,United States
EU-14,EU14,2007,0.472462042070682,Herstellung von Waren,EU-14
EU-27,EU27_2020,2007,0.583201940175107,Herstellung von Waren,EU-27
HP,HP,2007,0.741537685875771,Herstellung von Waren,HP
Belgien,BE,2008,0.013818476869026,Herstellung von Waren,Belgium
Bulgarien,BG,2008,0.0037163705424002,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2008,0.0249865392565635,Herstellung von Waren,Czechia
Dänemark,DK,2008,0.0059712726888181,Herstellung von Waren,Denmark
Deutschland,DE,2008,0.232172874516631,Herstellung von Waren,Germany
Estland,EE,2008,0.000560427231710557,Herstellung von Waren,Estonia
Irland,IE,2008,0.00563860590232845,Herstellung von Waren,Ireland
Griechenland,EL,2008,0.00586572120182284,Herstellung von Waren,Greece
Spanien,ES,2008,0.0268061699748395,Herstellung von Waren,Spain
Frankreich,FR,2008,0.0444632184667781,Herstellung von Waren,France
Kroatien,HR,2008,0.00575269171017145,Herstellung von Waren,Croatia
Italien,IT,2008,0.0860286669694907,Herstellung von Waren,Italy
Zypern,CY,2008,0.000191562622982779,Herstellung von Waren,Cyprus
Lettland,LV,2008,0.000764089191873864,Herstellung von Waren,Latvia
Litauen,LT,2008,0.00118760175001416,Herstellung von Waren,Lithuania
Luxemburg,LU,2008,0.0009617978400924,Herstellung von Waren,Luxembourg
Ungarn,HU,2008,0.0240645401322635,Herstellung von Waren,Hungary
Niederlande,NL,2008,0.0170697593134584,Herstellung von Waren,Netherlands
Polen,PL,2008,0.0239576184445512,Herstellung von Waren,Poland
Portugal,PT,2008,0.00356544647103626,Herstellung von Waren,Portugal
Rumänien,RO,2008,0.0176169945083797,Herstellung von Waren,Romania
Slowenien,SI,2008,0.00899345252349388,Herstellung von Waren,Slovenia
Slowakei,SK,2008,0.00974918391725638,Herstellung von Waren,Slovakia
Finnland,FI,2008,0.0075420944177966,Herstellung von Waren,Finland
Schweden,SE,2008,0.0126331974505042,Herstellung von Waren,Sweden
Großbritannien,UK,2008,0.0260382134015893,Herstellung von Waren,United Kingdom
Norwegen,NO,2008,0.00531506258705456,Herstellung von Waren,Norway
Kanada,CA,2008,0.0090839571438317,Herstellung von Waren,Canada
Japan,JP,2008,0.0238144098001971,Herstellung von Waren,Japan
Vereinigte Staaten,US,2008,0.0687959659133245,Herstellung von Waren,United States
EU-14,EU14,2008,0.462537302082622,Herstellung von Waren,EU-14
EU-27,EU27_2020,2008,0.584078373914284,Herstellung von Waren,EU-27
HP,HP,2008,0.717125982760281,Herstellung von Waren,HP
Belgien,BE,2009,0.0127628234050113,Herstellung von Waren,Belgium
Bulgarien,BG,2009,0.00326613350414324,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2009,0.0234770555556901,Herstellung von Waren,Czechia
Dänemark,DK,2009,0.00553858975850978,Herstellung von Waren,Denmark
Deutschland,DE,2009,0.233636169778605,Herstellung von Waren,Germany
Estland,EE,2009,0.00048686021848717,Herstellung von Waren,Estonia
Irland,IE,2009,0.0074451237240015,Herstellung von Waren,Ireland
Griechenland,EL,2009,0.00523968165207986,Herstellung von Waren,Greece
Spanien,ES,2009,0.0248577631922826,Herstellung von Waren,Spain
Frankreich,FR,2009,0.0437767925857396,Herstellung von Waren,France
Kroatien,HR,2009,0.00559209716054473,Herstellung von Waren,Croatia
Italien,IT,2009,0.0824725332938536,Herstellung von Waren,Italy
Zypern,CY,2009,0.000243969993337654,Herstellung von Waren,Cyprus
Lettland,LV,2009,0.000470090238940767,Herstellung von Waren,Latvia
Litauen,LT,2009,0.0009265117558211,Herstellung von Waren,Lithuania
Luxemburg,LU,2009,0.000925799422363032,Herstellung von Waren,Luxembourg
Ungarn,HU,2009,0.0216516788336498,Herstellung von Waren,Hungary
Niederlande,NL,2009,0.0172748469956849,Herstellung von Waren,Netherlands
Polen,PL,2009,0.0229308219237199,Herstellung von Waren,Poland
Portugal,PT,2009,0.0038634998889258,Herstellung von Waren,Portugal
Rumänien,RO,2009,0.014615307251754,Herstellung von Waren,Romania
Slowenien,SI,2009,0.00869155925322328,Herstellung von Waren,Slovenia
Slowakei,SK,2009,0.00860195551377311,Herstellung von Waren,Slovakia
Finnland,FI,2009,0.00645881252376787,Herstellung von Waren,Finland
Schweden,SE,2009,0.0111495265635489,Herstellung von Waren,Sweden
Großbritannien,UK,2009,0.0268274845304978,Herstellung von Waren,United Kingdom
Norwegen,NO,2009,0.00534733486434721,Herstellung von Waren,Norway
Kanada,CA,2009,0.00784008776984493,Herstellung von Waren,Canada
Japan,JP,2009,0.021779876460768,Herstellung von Waren,Japan
Vereinigte Staaten,US,2009,0.0644956972596928,Herstellung von Waren,United States
EU-14,EU14,2009,0.455401962784374,Herstellung von Waren,EU-14
EU-27,EU27_2020,2009,0.566356003987459,Herstellung von Waren,EU-27
HP,HP,2009,0.692646484872609,Herstellung von Waren,HP
Belgien,BE,2010,0.0141174669559414,Herstellung von Waren,Belgium
Bulgarien,BG,2010,0.00431905721339652,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2010,0.0233791520503363,Herstellung von Waren,Czechia
Dänemark,DK,2010,0.0049580504150412,Herstellung von Waren,Denmark
Deutschland,DE,2010,0.239433428506749,Herstellung von Waren,Germany
Estland,EE,2010,0.000506820450484259,Herstellung von Waren,Estonia
Irland,IE,2010,0.00534673914234099,Herstellung von Waren,Ireland
Griechenland,EL,2010,0.00429119335101857,Herstellung von Waren,Greece
Spanien,ES,2010,0.023291656150868,Herstellung von Waren,Spain
Frankreich,FR,2010,0.0443935612607741,Herstellung von Waren,France
Kroatien,HR,2010,0.00442054001168487,Herstellung von Waren,Croatia
Italien,IT,2010,0.081057529273337,Herstellung von Waren,Italy
Zypern,CY,2010,0.000156686687808728,Herstellung von Waren,Cyprus
Lettland,LV,2010,0.000554862982455954,Herstellung von Waren,Latvia
Litauen,LT,2010,0.00103611632064715,Herstellung von Waren,Lithuania
Luxemburg,LU,2010,0.0011186101427933,Herstellung von Waren,Luxembourg
Ungarn,HU,2010,0.0205326441061077,Herstellung von Waren,Hungary
Niederlande,NL,2010,0.0163633372684484,Herstellung von Waren,Netherlands
Polen,PL,2010,0.0246045532091168,Herstellung von Waren,Poland
Portugal,PT,2010,0.00339742334033705,Herstellung von Waren,Portugal
Rumänien,RO,2010,0.0138028020553772,Herstellung von Waren,Romania
Slowenien,SI,2010,0.00780975923702598,Herstellung von Waren,Slovenia
Slowakei,SK,2010,0.00844168217887262,Herstellung von Waren,Slovakia
Finnland,FI,2010,0.00627423417295213,Herstellung von Waren,Finland
Schweden,SE,2010,0.012172113628046,Herstellung von Waren,Sweden
Großbritannien,UK,2010,0.0266332746545957,Herstellung von Waren,United Kingdom
Norwegen,NO,2010,0.00445187868954037,Herstellung von Waren,Norway
Kanada,CA,2010,0.00780555916842307,Herstellung von Waren,Canada
Japan,JP,2010,0.0231474473837069,Herstellung von Waren,Japan
Vereinigte Staaten,US,2010,0.0593993213734516,Herstellung von Waren,United States
